seed,goal_reached,path_length,nodes,loops,time
46115,1,29,179,179,0.00018596649169921875
46116,1,29,178,178,0.0001800060272216797
46117,1,29,180,179,0.00018072128295898438
46118,1,29,179,178,0.0001804828643798828
46119,1,29,179,179,0.00018715858459472656
46120,1,29,177,177,0.00017833709716796875
46121,1,29,178,178,0.0001800060272216797
46122,1,29,177,175,0.0001780986785888672
46123,1,29,167,161,0.00016570091247558594
46125,1,29,179,179,0.00018024444580078125
46126,1,29,180,178,0.00017976760864257812
46127,1,29,180,180,0.00018286705017089844
46128,1,29,178,176,0.00017690658569335938
46129,1,29,177,175,0.0001780986785888672
46130,1,29,170,170,0.00017762184143066406
46131,1,29,179,179,0.00018453598022460938
46132,1,29,180,180,0.00018310546875
46133,1,29,179,179,0.00018143653869628906
46134,1,29,180,180,0.0001900196075439453
46135,1,29,177,177,0.00018167495727539062
46136,1,29,177,177,0.00018095970153808594
46137,1,29,180,180,0.00018477439880371094
46139,1,29,178,178,0.00018143653869628906
46141,1,29,179,179,0.00018334388732910156
46142,1,29,179,179,0.0001838207244873047
46143,1,29,175,175,0.00018477439880371094
46144,1,29,180,180,0.0001819133758544922
46145,1,29,178,178,0.0001819133758544922
46146,1,29,179,177,0.0001823902130126953
46147,1,29,179,179,0.00018310546875
46149,1,29,176,176,0.0001804828643798828
46150,1,29,180,180,0.00018310546875
46151,1,29,179,178,0.0001838207244873047
46152,1,29,180,179,0.00018358230590820312
46154,1,29,180,179,0.00017976760864257812
46155,1,29,178,178,0.0001862049102783203
46156,1,29,180,180,0.0001850128173828125
46157,1,29,178,178,0.0001819133758544922
46158,1,29,177,177,0.00017905235290527344
46159,1,29,180,180,0.00018286705017089844
46160,1,29,174,174,0.00017690658569335938
46161,1,29,180,180,0.00018358230590820312
46162,1,29,180,179,0.00018858909606933594
46163,1,29,176,175,0.000179290771484375
46164,1,29,180,180,0.0001838207244873047
46166,1,29,179,178,0.00018477439880371094
46168,1,29,180,180,0.0001850128173828125
46169,1,29,180,180,0.0001850128173828125
46170,1,29,180,180,0.0001823902130126953
46171,1,29,180,180,0.00018668174743652344
46172,1,29,175,173,0.0001785755157470703
46173,1,29,180,180,0.00018167495727539062
46174,1,29,180,180,0.00018787384033203125
46175,1,29,179,178,0.0001823902130126953
46177,1,29,180,180,0.00018143653869628906
46178,1,29,171,169,0.00017571449279785156
46180,1,29,180,180,0.00018477439880371094
46181,1,33,179,178,0.0001811981201171875
46183,1,29,179,179,0.0001881122589111328
46185,1,29,180,180,0.0001811981201171875
46186,1,29,180,180,0.00018143653869628906
46187,1,29,180,180,0.00018787384033203125
46189,1,29,180,180,0.0001842975616455078
46190,1,29,179,179,0.0001804828643798828
46191,1,29,180,180,0.0001823902130126953
46193,1,29,178,178,0.00018095970153808594
46194,1,29,180,180,0.00018310546875
46195,1,29,180,180,0.0001838207244873047
46196,1,29,178,178,0.00018596649169921875
46197,1,29,180,180,0.00018334388732910156
46198,1,29,178,178,0.00018167495727539062
46199,1,29,180,180,0.00018477439880371094
46200,1,29,180,179,0.00018906593322753906
46201,1,29,180,180,0.00018596649169921875
46202,1,29,180,180,0.00018262863159179688
46203,1,29,178,178,0.00018215179443359375
46204,1,29,176,176,0.00018095970153808594
46205,1,29,179,179,0.00018453598022460938
46206,1,29,177,177,0.00018024444580078125
46207,1,29,179,178,0.0001862049102783203
46209,1,29,180,180,0.00018072128295898438
46211,1,29,180,180,0.00018644332885742188
46212,1,29,180,180,0.00018715858459472656
46213,1,29,180,180,0.0001895427703857422
46214,1,29,178,178,0.00018095970153808594
46215,1,29,180,180,0.00018525123596191406
46216,1,29,180,180,0.00018906593322753906
46217,1,29,172,172,0.0001780986785888672
46219,1,29,176,176,0.00018477439880371094
46220,1,29,180,180,0.00018715858459472656
46221,1,29,174,172,0.00017833709716796875
46222,1,29,180,180,0.0001876354217529297
46223,1,29,180,179,0.00018334388732910156
46224,1,29,179,179,0.00018644332885742188
46225,1,29,180,180,0.0001876354217529297
46226,1,29,178,178,0.00018072128295898438
46227,1,29,180,180,0.0001919269561767578
46228,1,29,177,177,0.000186920166015625
46230,1,29,178,178,0.00018548965454101562
46231,1,29,180,180,0.00018668174743652344
46233,1,29,179,179,0.00018358230590820312
46234,1,29,180,180,0.0001876354217529297
46235,1,29,180,179,0.0001819133758544922
46236,1,29,180,180,0.00018596649169921875
46237,1,29,180,180,0.00018525123596191406
46238,1,29,179,177,0.00018525123596191406
46239,1,29,180,180,0.00019097328186035156
46241,1,29,180,180,0.0001862049102783203
46242,1,29,178,178,0.0001823902130126953
46243,1,29,176,175,0.00018835067749023438
46244,1,29,179,179,0.00018858909606933594
46245,1,29,177,177,0.0001823902130126953
46246,1,29,173,170,0.00017786026000976562
46249,1,29,179,179,0.00018286705017089844
46250,1,29,179,179,0.00018548965454101562
46252,1,29,180,180,0.00018596649169921875
46253,1,29,180,180,0.00018525123596191406
46254,1,29,178,177,0.00018453598022460938
46255,1,29,179,179,0.0001881122589111328
46256,1,29,178,178,0.00018668174743652344
46257,1,29,176,176,0.00018286705017089844
46258,1,29,179,178,0.00018668174743652344
46259,1,29,178,178,0.00018453598022460938
46260,1,29,178,178,0.00018596649169921875
46261,1,29,178,178,0.00018334388732910156
46262,1,29,180,180,0.00019693374633789062
46263,1,29,180,178,0.00018644332885742188
46264,1,29,170,170,0.0001785755157470703
46265,1,29,179,179,0.00018548965454101562
46266,1,29,179,179,0.00019598007202148438
46268,1,29,179,179,0.00018644332885742188
46269,1,29,179,179,0.00019049644470214844
46270,1,29,170,170,0.0001761913299560547
46271,1,29,179,179,0.00019073486328125
46272,1,29,175,175,0.00017881393432617188
46273,1,29,180,180,0.00019073486328125
46274,1,29,175,173,0.0001823902130126953
46275,1,29,174,174,0.00017786026000976562
46276,1,29,180,180,0.00018525123596191406
46277,1,29,179,179,0.0001881122589111328
46278,1,29,177,177,0.00018477439880371094
46279,1,29,180,180,0.0001857280731201172
46280,1,29,179,179,0.00018644332885742188
46282,1,29,178,178,0.00018143653869628906
46283,1,29,179,179,0.00019049644470214844
46284,1,29,179,179,0.00018286705017089844
46285,1,29,180,180,0.00018644332885742188
46286,1,29,179,179,0.00018739700317382812
46287,1,29,180,180,0.0001838207244873047
46288,1,29,177,177,0.00019359588623046875
46291,1,29,180,180,0.00018644332885742188
46292,1,29,180,180,0.00018548965454101562
46293,1,29,179,179,0.00019359588623046875
46294,1,29,180,180,0.0001888275146484375
46295,1,29,178,178,0.0001876354217529297
46296,1,29,178,177,0.00018668174743652344
46297,1,29,178,178,0.0001933574676513672
46299,1,29,180,180,0.000186920166015625
46300,1,29,180,180,0.000186920166015625
46301,1,29,180,180,0.00018525123596191406
46304,1,29,179,179,0.00018548965454101562
46305,1,29,178,178,0.0001926422119140625
46306,1,29,180,180,0.00018644332885742188
46307,1,31,177,174,0.0001804828643798828
46308,1,29,178,178,0.00018835067749023438
46309,1,29,180,179,0.00019025802612304688
46310,1,29,180,180,0.00018739700317382812
46311,1,29,177,175,0.00018525123596191406
46312,1,29,156,154,0.0001595020294189453
46314,1,29,162,159,0.00016260147094726562
46315,1,29,177,177,0.00018644332885742188
46316,1,29,180,180,0.0001862049102783203
46317,1,29,179,179,0.00018858909606933594
46318,1,29,179,179,0.00018978118896484375
46319,1,29,178,178,0.00018548965454101562
46320,1,29,180,180,0.00019502639770507812
46321,1,29,180,180,0.00018715858459472656
46322,1,29,180,180,0.0001881122589111328
46323,1,29,180,180,0.0001876354217529297
46324,1,29,180,180,0.000194549560546875
46325,1,29,178,178,0.00018477439880371094
46326,1,29,180,178,0.00018858909606933594
46327,1,29,178,178,0.00020122528076171875
46328,1,29,180,180,0.00018930435180664062
46331,1,29,178,178,0.0001838207244873047
46332,1,29,178,178,0.00019216537475585938
46333,1,29,180,180,0.0001862049102783203
46334,1,29,175,175,0.00018668174743652344
46335,1,29,180,180,0.00019121170043945312
46336,1,29,179,179,0.0001850128173828125
46337,1,29,179,179,0.0001895427703857422
46338,1,29,178,178,0.0001857280731201172
46340,1,29,178,178,0.00018978118896484375
46341,1,29,180,180,0.00019049644470214844
46342,1,29,177,177,0.00018143653869628906
46344,1,29,180,180,0.0001857280731201172
46345,1,29,180,180,0.00019168853759765625
46348,1,29,175,175,0.0001857280731201172
46349,1,29,179,179,0.00018858909606933594
46350,1,29,180,180,0.00018477439880371094
46351,1,29,180,180,0.0001933574676513672
46352,1,29,180,179,0.00018405914306640625
46353,1,29,179,178,0.00018858909606933594
46354,1,29,176,176,0.00018143653869628906
46356,1,29,180,180,0.00018739700317382812
46357,1,29,178,178,0.0001919269561767578
46358,1,29,179,179,0.0001857280731201172
46359,1,29,179,179,0.0001964569091796875
46360,1,29,177,177,0.00018334388732910156
46361,1,29,179,179,0.000186920166015625
46362,1,29,177,177,0.0001881122589111328
46363,1,29,178,178,0.0001850128173828125
46364,1,29,180,180,0.00018906593322753906
46365,1,29,180,180,0.00018930435180664062
46366,1,29,180,180,0.00019502639770507812
46367,1,29,179,179,0.00018715858459472656
46368,1,29,180,180,0.00019240379333496094
46369,1,29,172,171,0.00017905235290527344
46370,1,29,179,179,0.00019359588623046875
46371,1,29,176,174,0.00018095970153808594
46372,1,29,179,179,0.00018739700317382812
46373,1,29,180,180,0.0001914501190185547
46374,1,29,179,179,0.00018525123596191406
46375,1,29,179,179,0.0001876354217529297
46376,1,29,178,177,0.00018596649169921875
46378,1,29,179,177,0.00018477439880371094
46379,1,29,174,174,0.00018095970153808594
46380,1,29,179,179,0.00018835067749023438
46381,1,29,180,180,0.0001957416534423828
46382,1,29,180,178,0.0001842975616455078
46383,1,29,178,178,0.00018858909606933594
46385,1,29,177,177,0.00018167495727539062
46386,1,29,180,180,0.00018930435180664062
46387,1,29,180,180,0.00018835067749023438
46388,1,29,180,180,0.0001919269561767578
46389,1,29,180,180,0.00019359588623046875
46390,1,29,180,180,0.00018787384033203125
46391,1,29,180,180,0.000186920166015625
46392,1,29,177,177,0.00018835067749023438
46393,1,29,178,178,0.00018334388732910156
46394,1,29,151,145,0.00015234947204589844
46395,1,29,180,180,0.0001888275146484375
46396,1,29,180,180,0.00018596649169921875
46397,1,29,180,180,0.0001888275146484375
46398,1,29,180,180,0.00018525123596191406
46399,1,29,180,180,0.0001900196075439453
46400,1,29,180,179,0.00018596649169921875
46401,1,29,180,180,0.000186920166015625
46403,1,29,180,180,0.00019288063049316406
46404,1,29,177,177,0.0001823902130126953
46406,1,29,177,177,0.00018024444580078125
46407,1,29,180,180,0.00019049644470214844
46408,1,29,179,179,0.0001862049102783203
46409,1,29,180,180,0.00018739700317382812
46410,1,29,180,180,0.00018405914306640625
46411,1,29,179,179,0.00018596649169921875
46412,1,29,180,180,0.00018453598022460938
46413,1,29,177,177,0.0001823902130126953
46414,1,29,179,179,0.0001888275146484375
46415,1,29,179,179,0.00018715858459472656
46416,1,29,177,177,0.00018095970153808594
46417,1,29,180,180,0.00018453598022460938
46418,1,29,180,180,0.0001888275146484375
46419,1,29,180,180,0.00018525123596191406
46420,1,29,179,179,0.00018334388732910156
46421,1,29,180,179,0.00018668174743652344
46423,1,29,180,180,0.0001857280731201172
46424,1,29,178,178,0.0001881122589111328
46425,1,29,178,178,0.0001914501190185547
46426,1,29,180,180,0.0001900196075439453
46427,1,29,180,180,0.0001876354217529297
46428,1,29,179,179,0.00018477439880371094
46429,1,31,179,178,0.0001919269561767578
46430,1,29,179,179,0.00018525123596191406
46431,1,29,180,179,0.00018715858459472656
46432,1,29,180,180,0.00018739700317382812
46433,1,29,179,178,0.00018548965454101562
46434,1,29,180,180,0.00018858909606933594
46435,1,29,179,179,0.0001850128173828125
46436,1,29,180,180,0.00019550323486328125
46437,1,29,179,179,0.00018453598022460938
46438,1,29,180,180,0.00018668174743652344
46439,1,29,179,178,0.00018644332885742188
46440,1,29,176,176,0.0001900196075439453
46441,1,29,180,180,0.00018739700317382812
46442,1,29,178,178,0.00018548965454101562
46444,1,29,180,180,0.0001888275146484375
46445,1,29,179,179,0.00018477439880371094
46446,1,29,180,180,0.00018787384033203125
46447,1,29,179,179,0.00018715858459472656
46448,1,29,178,178,0.00019311904907226562
46449,1,29,180,180,0.00018835067749023438
46450,1,29,179,179,0.00018525123596191406
46451,1,29,180,180,0.00018739700317382812
46452,1,29,180,180,0.0001862049102783203
46453,1,29,179,179,0.00018262863159179688
46454,1,29,180,180,0.0001842975616455078
46455,1,31,179,179,0.0001919269561767578
46457,1,29,180,180,0.00018525123596191406
46459,1,29,178,178,0.00018095970153808594
46460,1,29,180,180,0.00018858909606933594
46461,1,29,180,180,0.00018668174743652344
46462,1,29,178,178,0.00018358230590820312
46463,1,29,179,179,0.00018596649169921875
46464,1,29,175,175,0.00018143653869628906
46465,1,29,175,173,0.0001785755157470703
46466,1,29,178,178,0.00018525123596191406
46467,1,29,180,180,0.00018835067749023438
46468,1,29,178,178,0.00018286705017089844
46469,1,29,178,176,0.00018310546875
46470,1,29,180,180,0.00018334388732910156
46471,1,29,178,178,0.00019049644470214844
46472,1,29,178,176,0.00018787384033203125
46473,1,29,180,180,0.00018930435180664062
46475,1,29,180,180,0.00019121170043945312
46476,1,29,179,179,0.0001850128173828125
46477,1,29,176,176,0.00018095970153808594
46478,1,29,180,180,0.00018596649169921875
46480,1,29,159,156,0.00016236305236816406
46481,1,29,177,177,0.00018548965454101562
46483,1,29,180,180,0.0001900196075439453
46484,1,29,179,179,0.00018405914306640625
46485,1,29,176,176,0.00018334388732910156
46486,1,29,180,180,0.00018787384033203125
46487,1,29,178,178,0.00018477439880371094
46488,1,29,180,180,0.00018548965454101562
46489,1,29,180,180,0.00019073486328125
46490,1,29,180,180,0.00019359588623046875
46491,1,29,177,175,0.00018477439880371094
46492,1,29,165,162,0.00016760826110839844
46494,1,29,178,178,0.0001876354217529297
46496,1,29,177,176,0.000179290771484375
46497,1,29,177,177,0.00018334388732910156
46498,1,29,179,179,0.00018858909606933594
46499,1,29,180,180,0.00018644332885742188
46500,1,29,179,179,0.0001842975616455078
46501,1,29,178,178,0.0001838207244873047
46502,1,29,179,179,0.00018978118896484375
46503,1,29,178,178,0.0001842975616455078
46505,1,29,180,180,0.0001842975616455078
46506,1,29,180,180,0.00018548965454101562
46507,1,29,179,179,0.00018548965454101562
46508,1,29,180,180,0.0001838207244873047
46509,1,29,175,175,0.00018286705017089844
46511,1,29,177,177,0.00018739700317382812
46512,1,29,179,179,0.00018358230590820312
46513,1,29,179,179,0.00018644332885742188
46514,1,29,174,174,0.00018072128295898438
46515,1,29,178,178,0.00018405914306640625
46516,1,29,179,179,0.00018286705017089844
46517,1,31,179,179,0.00018548965454101562
46518,1,29,176,176,0.000186920166015625
46519,1,29,180,180,0.00018787384033203125
46520,1,29,179,179,0.0001842975616455078
46521,1,29,180,180,0.00018668174743652344
46522,1,29,180,180,0.0001957416534423828
46523,1,29,177,177,0.0001838207244873047
46524,1,29,179,179,0.00018477439880371094
46525,1,29,180,180,0.00018596649169921875
46527,1,29,180,180,0.0001842975616455078
46528,1,29,177,177,0.0001819133758544922
46529,1,29,177,177,0.0001895427703857422
46530,1,29,178,178,0.00018525123596191406
46532,1,29,180,180,0.00018477439880371094
46533,1,29,179,179,0.00018930435180664062
46534,1,29,179,179,0.00018525123596191406
46535,1,29,172,172,0.00017714500427246094
46536,1,29,180,180,0.00018477439880371094
46537,1,29,180,180,0.00019073486328125
46539,1,29,178,178,0.0001819133758544922
46541,1,29,179,179,0.0001881122589111328
46542,1,29,180,180,0.0001876354217529297
46543,1,29,178,178,0.00018310546875
46544,1,29,176,176,0.00018167495727539062
46545,1,29,179,179,0.00019097328186035156
46546,1,29,178,178,0.00018286705017089844
46548,1,29,174,172,0.00017833709716796875
46549,1,29,180,180,0.0001888275146484375
46550,1,29,180,180,0.0001850128173828125
46552,1,29,180,177,0.0001838207244873047
46553,1,29,180,180,0.00018858909606933594
46554,1,29,175,175,0.000186920166015625
46555,1,29,179,179,0.00018453598022460938
46557,1,29,178,175,0.00018095970153808594
46558,1,29,178,178,0.00019025802612304688
46559,1,29,180,179,0.0001850128173828125
46560,1,29,180,180,0.00018525123596191406
46561,1,29,171,171,0.0001766681671142578
46562,1,29,180,180,0.00018668174743652344
46563,1,29,178,178,0.00018668174743652344
46564,1,29,178,178,0.0001811981201171875
46565,1,29,178,178,0.0001900196075439453
46566,1,29,180,180,0.00018453598022460938
46568,1,29,180,180,0.00018262863159179688
46569,1,29,168,166,0.00017976760864257812
46570,1,29,180,180,0.00018930435180664062
46571,1,29,180,180,0.0001895427703857422
46572,1,29,180,180,0.00018739700317382812
46573,1,29,180,180,0.00018525123596191406
46576,1,29,178,178,0.0001823902130126953
46577,1,29,179,179,0.00019049644470214844
46578,1,29,177,175,0.00018143653869628906
46579,1,29,180,180,0.0001857280731201172
46580,1,29,178,178,0.00018262863159179688
46581,1,29,180,180,0.00019240379333496094
46582,1,29,180,180,0.0001857280731201172
46583,1,29,179,179,0.00018358230590820312
46584,1,29,180,179,0.00018310546875
46586,1,29,180,180,0.00018358230590820312
46587,1,29,179,179,0.0001842975616455078
46588,1,29,180,180,0.0001900196075439453
46589,1,29,179,179,0.0001900196075439453
46590,1,29,180,180,0.00018596649169921875
46591,1,29,179,179,0.0001842975616455078
46592,1,29,180,180,0.0001926422119140625
46594,1,29,175,172,0.0001773834228515625
46595,1,29,178,178,0.00018739700317382812
46597,1,29,179,179,0.0001842975616455078
46598,1,29,180,180,0.0001850128173828125
46600,1,29,180,180,0.0001895427703857422
46602,1,29,180,180,0.00018548965454101562
46604,1,29,178,178,0.00018453598022460938
